DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,3900,4292.333333333333,0.9215686274509803,4308.392156862745,4285.0,16.11764705882353,2881.6470588235293,195.92156862745097,198.6078431372549,38.745098039215684,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4000,4285.568627450981,0.9215686274509803,4297.833333333333,4278.411764705882,16.431372549019606,2937.5686274509803,195.58823529411765,195.47058823529412,39.71568627450981,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4100,4281.3725490196075,0.9215686274509803,4290.186274509804,4274.3725490196075,16.96078431372549,3021.2156862745096,195.58823529411765,195.37254901960785,31.735294117647058,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4200,4276.35294117647,0.9411764705882353,4281.35294117647,4270.196078431372,17.274509803921568,3072.274509803922,195.58823529411765,195.37254901960785,29.725490196078432,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4300,4266.098039215686,0.9607843137254902,4278.058823529412,4262.843137254902,17.705882352941178,3152.372549019608,193.86274509803923,196.7450980392157,26.098039215686274,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4400,4263.666666666667,0.9607843137254902,4272.598039215686,4256.901960784314,18.098039215686274,3217.3333333333335,193.86274509803923,196.88235294117646,26.08823529411765,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4500,4259.764705882353,0.9411764705882353,4269.509803921569,4252.9607843137255,18.50980392156863,3285.5098039215686,193.86274509803923,194.8235294117647,29.941176470588236,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4600,4253.725490196079,0.9607843137254902,4259.666666666667,4248.058823529412,18.92156862745098,3361.0588235294117,193.2156862745098,193.7058823529412,23.50980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4700,4253.509803921569,0.9607843137254902,4253.578431372549,4246.549019607844,19.274509803921568,3419.0196078431372,193.19607843137254,193.7058823529412,20.401960784313726,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4800,4249.980392156863,0.9411764705882353,4249.28431372549,4243.078431372549,19.686274509803923,3494.3137254901962,193.19607843137254,193.9607843137255,20.813725490196077,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,4900,4244.35294117647,0.9411764705882353,4246.970588235294,4238.725490196079,20.03921568627451,3565.0,193.19607843137254,193.05882352941177,24.813725490196077,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5000,4243.411764705882,0.9607843137254902,4245.3725490196075,4238.117647058823,20.294117647058822,3614.549019607843,193.19607843137254,193.2156862745098,23.50980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5100,4237.607843137255,0.9803921568627451,4243.637254901961,4235.705882352941,20.80392156862745,3702.8627450980393,192.80392156862746,193.2156862745098,17.480392156862745,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5200,4237.901960784314,0.9607843137254902,4239.5392156862745,4235.705882352941,21.11764705882353,3755.549019607843,192.8235294117647,193.19607843137254,14.715686274509803,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5300,4233.333333333333,0.9803921568627451,4236.156862745098,4233.0392156862745,21.529411764705884,3827.3137254901962,191.35294117647058,193.19607843137254,12.705882352941176,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5400,4232.490196078431,1.0,4236.245098039216,4232.490196078431,21.96078431372549,3897.8039215686276,191.35294117647058,193.19607843137254,11.676470588235293,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5500,4232.294117647059,1.0,4235.0392156862745,4232.294117647059,22.313725490196077,3957.1960784313724,191.35294117647058,193.19607843137254,10.490196078431373,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5600,4231.666666666667,1.0,4232.9607843137255,4231.666666666667,22.784313725490197,4037.274509803922,191.35294117647058,192.80392156862746,9.529411764705882,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5700,4229.235294117647,1.0,4231.470588235294,4229.235294117647,23.098039215686274,4089.4117647058824,191.72549019607843,192.80392156862746,7.666666666666667,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5800,4229.235294117647,1.0,4230.401960784314,4229.235294117647,23.58823529411765,4174.137254901961,191.72549019607843,192.80392156862746,7.186274509803922,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,5900,4229.235294117647,1.0,4228.107843137255,4229.235294117647,23.941176470588236,4236.156862745098,191.72549019607843,193.1764705882353,7.5588235294117645,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6000,4229.137254901961,1.0,4229.9607843137255,4229.137254901961,24.333333333333332,4303.078431372549,191.72549019607843,191.7058823529412,5.509803921568627,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6100,4229.137254901961,1.0,4229.892156862745,4229.137254901961,24.725490196078432,4372.529411764706,191.72549019607843,191.7058823529412,4.5588235294117645,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6200,4228.450980392156,1.0,4229.14705882353,4228.450980392156,25.07843137254902,4434.529411764706,191.72549019607843,191.7058823529412,4.5,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6300,4228.450980392156,1.0,4229.1274509803925,4228.450980392156,25.54901960784314,4515.411764705882,191.72549019607843,191.7058823529412,4.676470588235294,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6400,4228.156862745098,1.0,4228.1274509803925,4228.156862745098,25.901960784313726,4570.843137254902,191.7058823529412,191.7058823529412,3.950980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6500,4227.941176470588,1.0,4228.666666666667,4227.941176470588,26.392156862745097,4649.098039215686,191.7058823529412,191.7058823529412,4.215686274509804,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6600,4227.941176470588,1.0,4229.5392156862745,4227.941176470588,26.84313725490196,4728.705882352941,191.7058823529412,191.7058823529412,4.127450980392157,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6700,4227.941176470588,1.0,4229.450980392156,4227.941176470588,27.07843137254902,4773.3725490196075,191.7058823529412,191.7058823529412,4.117647058823529,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6800,4227.941176470588,1.0,4227.5392156862745,4227.941176470588,27.54901960784314,4859.6274509803925,191.7058823529412,191.7058823529412,3.5980392156862746,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,6900,4227.941176470588,1.0,4227.558823529412,4227.941176470588,27.823529411764707,4910.117647058823,191.7058823529412,191.7058823529412,3.480392156862745,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7000,4227.941176470588,1.0,4227.833333333333,4227.941176470588,28.274509803921568,4983.254901960784,191.7058823529412,191.7058823529412,2.519607843137255,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7100,4227.941176470588,1.0,4227.78431372549,4227.941176470588,28.686274509803923,5056.509803921569,191.7058823529412,191.7058823529412,2.2745098039215685,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7200,4227.941176470588,1.0,4227.696078431372,4227.941176470588,28.980392156862745,5110.588235294118,191.7058823529412,191.7058823529412,2.3627450980392157,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7300,4226.980392156863,1.0,4228.558823529412,4226.980392156863,29.45098039215686,5192.019607843137,191.7058823529412,191.7058823529412,2.343137254901961,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7400,4226.980392156863,1.0,4228.774509803921,4226.980392156863,29.823529411764707,5251.490196078431,191.7058823529412,191.7058823529412,2.088235294117647,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7500,4226.980392156863,1.0,4228.294117647059,4226.980392156863,30.19607843137255,5327.21568627451,191.7058823529412,191.7058823529412,2.588235294117647,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7600,4226.980392156863,1.0,4226.656862745098,4226.980392156863,30.607843137254903,5397.823529411765,191.7058823529412,191.7058823529412,2.911764705882353,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7700,4226.980392156863,1.0,4225.85294117647,4226.980392156863,30.96078431372549,5460.333333333333,191.7058823529412,191.7058823529412,2.7745098039215685,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7800,4226.980392156863,1.0,4225.85294117647,4226.980392156863,31.41176470588235,5530.607843137255,191.7058823529412,191.7058823529412,2.7745098039215685,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,7900,4226.980392156863,1.0,4226.0392156862745,4226.980392156863,31.784313725490197,5598.490196078431,191.7058823529412,191.7058823529412,2.1176470588235294,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8000,4226.980392156863,1.0,4226.333333333333,4226.980392156863,32.11764705882353,5658.078431372549,191.7058823529412,191.7058823529412,1.8235294117647058,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8100,4226.392156862745,1.0,4226.14705882353,4226.392156862745,32.450980392156865,5725.6274509803925,191.7058823529412,191.7058823529412,2.343137254901961,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8200,4226.392156862745,1.0,4226.029411764706,4226.392156862745,32.84313725490196,5793.921568627451,191.7058823529412,191.7058823529412,1.6176470588235294,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8300,4226.392156862745,1.0,4226.362745098039,4226.392156862745,33.21568627450981,5870.254901960784,191.7058823529412,191.7058823529412,1.2843137254901962,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8400,4226.254901960784,1.0,4225.745098039216,4226.254901960784,33.588235294117645,5938.313725490196,191.7058823529412,191.7058823529412,1.2745098039215685,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8500,4226.254901960784,1.0,4225.666666666667,4226.254901960784,34.01960784313726,6006.0392156862745,191.7058823529412,191.7058823529412,1.5294117647058822,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8600,4226.254901960784,1.0,4226.068627450981,4226.254901960784,34.333333333333336,6059.450980392156,191.7058823529412,191.7058823529412,1.4803921568627452,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8700,4226.254901960784,1.0,4226.0,4226.254901960784,34.745098039215684,6132.117647058823,191.7058823529412,191.7058823529412,1.411764705882353,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8800,4226.254901960784,1.0,4225.509803921569,4226.254901960784,35.09803921568628,6194.196078431372,191.7058823529412,191.7058823529412,1.1764705882352942,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,8900,4226.254901960784,1.0,4225.794117647059,4226.254901960784,35.490196078431374,6268.196078431372,191.7058823529412,191.7058823529412,1.0490196078431373,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9000,4226.254901960784,1.0,4225.519607843137,4226.254901960784,35.8235294117647,6329.0392156862745,191.7058823529412,191.7058823529412,1.3235294117647058,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9100,4226.254901960784,1.0,4224.833333333333,4226.254901960784,36.254901960784316,6399.313725490196,191.7058823529412,191.7058823529412,1.4215686274509804,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9200,4226.254901960784,1.0,4224.833333333333,4226.254901960784,36.588235294117645,6463.333333333333,191.7058823529412,191.7058823529412,1.4215686274509804,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9300,4226.254901960784,1.0,4224.558823529412,4226.254901960784,37.0,6535.450980392156,191.7058823529412,191.7058823529412,1.696078431372549,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9400,4226.254901960784,1.0,4224.558823529412,4226.254901960784,37.411764705882355,6605.901960784314,191.7058823529412,191.7058823529412,1.696078431372549,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9500,4226.254901960784,1.0,4224.764705882353,4226.254901960784,37.80392156862745,6677.274509803921,191.7058823529412,191.7058823529412,1.9803921568627452,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9600,4226.254901960784,1.0,4224.4607843137255,4226.254901960784,38.21568627450981,6743.235294117647,191.7058823529412,191.7058823529412,2.676470588235294,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9700,4226.254901960784,1.0,4224.431372549019,4226.254901960784,38.568627450980394,6808.666666666667,191.7058823529412,191.7058823529412,2.7058823529411766,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9800,4226.254901960784,1.0,4225.421568627451,4226.254901960784,38.98039215686274,6878.3725490196075,191.7058823529412,191.7058823529412,2.3823529411764706,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.5,0.0,DSA_ASY,0.7,9900,4226.254901960784,1.0,4225.14705882353,4226.254901960784,39.35294117647059,6949.705882352941,191.7058823529412,191.7058823529412,2.2254901960784315,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,0,8134.21568627451,1.0,0.0,8134.21568627451,0.0,0.0,383.1372549019608,0.0,8134.21568627451,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,100,6946.705882352941,1.0,4244.1274509803925,6946.705882352941,0.9411764705882353,232.4313725490196,316.6862745098039,191.31372549019608,2702.578431372549,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,200,6440.568627450981,0.9411764705882353,5134.3725490196075,6434.21568627451,1.803921568627451,432.2156862745098,294.84313725490193,236.0,1306.1960784313726,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,300,6367.745098039216,0.9411764705882353,5241.480392156863,6361.392156862745,1.9215686274509804,459.3921568627451,286.11764705882354,241.0392156862745,1126.264705882353,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,400,6034.901960784314,0.9215686274509803,5283.892156862745,6016.901960784314,2.627450980392157,630.0196078431372,265.01960784313724,247.27450980392157,758.1666666666666,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,500,5897.901960784314,0.8823529411764706,5314.617647058823,5869.274509803921,2.823529411764706,683.5294117647059,259.70588235294116,244.31372549019608,590.4411764705883,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,600,5711.78431372549,0.9019607843137255,5243.617647058823,5696.137254901961,3.235294117647059,777.4509803921569,253.27450980392157,240.58823529411765,483.1666666666667,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,700,5521.431372549019,0.8823529411764706,5190.813725490196,5510.823529411765,3.6666666666666665,891.4705882352941,249.90196078431373,238.50980392156862,339.7549019607843,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,800,5409.156862745098,0.8431372549019608,5155.705882352941,5393.0392156862745,4.0588235294117645,981.3725490196078,247.54901960784315,240.0,271.5882352941176,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,900,5285.3725490196075,0.8235294117647058,5068.578431372549,5255.941176470588,4.509803921568627,1088.3921568627452,244.92156862745097,235.33333333333334,240.2058823529412,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1000,5219.0,0.7647058823529411,5004.264705882353,5176.431372549019,4.901960784313726,1181.137254901961,240.50980392156862,228.64705882352942,250.81372549019608,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1100,5103.686274509804,0.8627450980392157,4937.735294117647,5081.764705882353,5.2745098039215685,1265.0196078431372,237.37254901960785,223.6078431372549,227.5,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1200,4991.117647058823,0.9411764705882353,4880.156862745098,4984.64705882353,5.803921568627451,1397.3333333333333,232.58823529411765,222.13725490196077,164.52941176470588,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1300,4924.058823529412,0.9215686274509803,4816.117647058823,4919.235294117647,6.137254901960785,1473.8823529411766,225.8235294117647,221.31372549019608,152.35294117647058,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1400,4798.882352941177,0.9215686274509803,4726.078431372549,4792.117647058823,6.588235294117647,1585.9019607843138,215.15686274509804,222.80392156862746,131.94117647058823,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1500,4728.9607843137255,0.9215686274509803,4669.921568627451,4721.470588235294,7.0,1680.2549019607843,211.94117647058823,214.1764705882353,120.49019607843137,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1600,4689.078431372549,0.8627450980392157,4640.705882352941,4672.568627450981,7.411764705882353,1773.9803921568628,209.8235294117647,208.7450980392157,110.50980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1700,4631.588235294118,0.8431372549019608,4578.578431372549,4610.254901960784,7.823529411764706,1867.6470588235295,207.54901960784315,206.88235294117646,103.1078431372549,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1800,4596.921568627451,0.803921568627451,4552.019607843137,4579.470588235294,8.235294117647058,1960.4313725490197,208.27450980392157,204.7058823529412,95.2156862745098,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,1900,4571.196078431372,0.7254901960784313,4527.205882352941,4540.0392156862745,8.647058823529411,2063.843137254902,207.6078431372549,204.23529411764707,108.08823529411765,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2000,4544.549019607844,0.7647058823529411,4518.068627450981,4513.176470588235,9.098039215686274,2168.274509803922,207.98039215686273,204.1764705882353,97.08823529411765,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2100,4504.0392156862745,0.7843137254901961,4478.3725490196075,4479.117647058823,9.529411764705882,2268.764705882353,211.01960784313727,204.09803921568627,84.62745098039215,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2200,4470.3725490196075,0.8627450980392157,4448.137254901961,4449.21568627451,9.980392156862745,2370.8823529411766,210.7450980392157,204.50980392156862,74.56862745098039,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2300,4447.725490196079,0.8431372549019608,4434.85294117647,4429.509803921569,10.294117647058824,2442.5686274509803,206.33333333333334,203.19607843137254,66.38235294117646,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2400,4416.686274509804,0.8823529411764706,4414.205882352941,4406.450980392156,10.764705882352942,2565.0196078431372,206.33333333333334,205.05882352941177,55.55882352941177,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2500,4394.921568627451,0.8431372549019608,4383.774509803921,4382.333333333333,11.156862745098039,2661.0392156862745,203.0,204.49019607843138,57.36274509803921,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2600,4371.392156862745,0.8431372549019608,4371.666666666667,4358.431372549019,11.627450980392156,2772.1176470588234,201.76470588235293,205.01960784313727,52.27450980392157,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2700,4361.235294117647,0.8431372549019608,4362.21568627451,4345.901960784314,12.019607843137255,2863.2156862745096,202.52941176470588,200.37254901960785,53.23529411764706,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2800,4348.21568627451,0.8627450980392157,4347.35294117647,4337.313725490196,12.411764705882353,2962.0392156862745,204.09803921568627,199.7058823529412,48.705882352941174,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,2900,4330.980392156863,0.8627450980392157,4330.676470588235,4321.725490196079,12.745098039215685,3039.235294117647,202.58823529411765,200.92156862745097,36.14705882352941,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3000,4317.117647058823,0.8823529411764706,4320.480392156863,4309.313725490196,13.176470588235293,3148.0588235294117,202.41176470588235,200.84313725490196,38.63725490196079,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3100,4319.745098039216,0.8431372549019608,4308.794117647059,4307.35294117647,13.607843137254902,3250.274509803922,205.2549019607843,199.2941176470588,41.872549019607845,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3200,4311.725490196079,0.8431372549019608,4302.901960784314,4297.431372549019,14.03921568627451,3348.3529411764707,206.01960784313727,199.07843137254903,34.88235294117647,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3300,4298.862745098039,0.9019607843137255,4302.970588235294,4289.470588235294,14.529411764705882,3458.921568627451,207.37254901960785,202.6078431372549,28.813725490196077,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3400,4293.941176470588,0.9215686274509803,4296.803921568628,4287.098039215686,14.92156862745098,3551.1176470588234,206.84313725490196,202.6078431372549,28.215686274509803,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3500,4290.803921568628,0.9215686274509803,4290.274509803921,4281.21568627451,15.294117647058824,3636.450980392157,207.11764705882354,205.01960784313727,24.901960784313726,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3600,4285.980392156863,0.9607843137254902,4284.205882352941,4276.64705882353,15.764705882352942,3755.098039215686,207.50980392156862,206.07843137254903,19.186274509803923,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3700,4280.35294117647,0.9607843137254902,4280.117647058823,4272.882352941177,16.07843137254902,3827.764705882353,203.8235294117647,202.64705882352942,15.313725490196079,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3800,4273.0392156862745,1.0,4272.843137254902,4269.019607843137,16.607843137254903,3953.1176470588234,198.76470588235293,199.33333333333334,10.705882352941176,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,3900,4270.21568627451,1.0,4271.64705882353,4266.764705882353,16.901960784313726,4020.921568627451,198.92156862745097,199.33333333333334,10.941176470588236,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4000,4265.392156862745,1.0,4271.745098039216,4261.941176470588,17.45098039215686,4157.196078431372,199.01960784313727,197.58823529411765,10.450980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4100,4264.6274509803925,1.0,4271.774509803921,4261.35294117647,17.764705882352942,4229.509803921569,199.0,197.58823529411765,12.22549019607843,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4200,4264.666666666667,0.9607843137254902,4269.205882352941,4257.803921568628,18.274509803921568,4345.470588235294,199.98039215686273,198.9607843137255,13.029411764705882,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4300,4262.725490196079,0.9607843137254902,4262.117647058823,4255.862745098039,18.627450980392158,4430.705882352941,200.2156862745098,199.37254901960785,10.607843137254902,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4400,4260.529411764706,1.0,4259.764705882353,4254.941176470588,19.137254901960784,4546.705882352941,200.37254901960785,200.37254901960785,9.450980392156863,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4500,4256.313725490196,0.9803921568627451,4254.431372549019,4250.686274509804,19.49019607843137,4626.725490196079,201.1764705882353,199.62745098039215,9.980392156862745,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4600,4250.725490196079,0.9803921568627451,4251.823529411765,4248.431372549019,20.0,4745.588235294118,200.64705882352942,200.15686274509804,8.666666666666666,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4700,4253.078431372549,0.9803921568627451,4252.607843137255,4248.0392156862745,20.313725490196077,4819.862745098039,201.31372549019608,200.66666666666666,7.313725490196078,1.0,1.0
Scale-Free Network,Perfect Communication,w Timestamp,0.3,0.0,DSA_ASY,0.7,4800,4254.529411764706,0.9607843137254902,4254.1274509803925,4247.882352941177,20.84313725490196,4942.470588235294,201.84313725490196,200.6078431372549,7.715686274509804,1.0,1.0
