DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,UB,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8300,7009.92,0.86,6981.025,6978.36,45.52,4559.76,280.11,278.76,92.405,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8400,6997.18,0.92,6975.455,6973.35,45.96,4603.68,278.81,278.44,81.915,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8500,6989.97,0.94,6970.22,6967.17,46.53,4658.27,279.78,279.22,80.08,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8600,6982.06,0.9,6966.59,6962.82,47.04,4708.9,278.47,279.42,75.42,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8700,6983.54,0.89,6964.065,6961.28,47.53,4754.85,279.53,278.92,75.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8800,6971.6,0.91,6958.045,6952.59,48.01,4807.88,277.16,277.55,64.835,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,8900,6960.52,0.95,6957.01,6944.75,48.47,4856.44,277.05,277.78,64.7,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9000,6950.28,0.94,6953.185,6935.77,49.04,4906.19,278.61,277.44,59.625,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9100,6944.05,0.94,6944.685,6929.97,49.59,4957.32,277.46,277.43,59.045,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9200,6943.86,0.9,6942.365,6926.23,50.11,5006.49,278.11,277.93,63.315,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9300,6939.33,0.91,6940.495,6921.66,50.59,5056.45,278.32,278.23,57.815,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9400,6936.62,0.93,6938.635,6919.17,51.14,5107.63,277.79,278.86,54.755,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9500,6933.98,0.93,6936.65,6915.55,51.69,5158.3,276.41,278.5,52.61,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9600,6929.95,0.96,6931.675,6913.8,52.27,5212.45,276.34,277.58,47.535,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9700,6924.81,0.96,6930.56,6910.04,52.74,5257.96,277.7,277.53,42.72,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9800,6922.84,0.95,6930.455,6906.47,53.23,5311.66,278.13,277.67,44.035,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.8,0.0,DSA_ASY,0.7,9900,6915.16,0.96,6928.88,6902.73,53.7,5359.18,278.66,279.11,47.1,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,0,12159.27,1.0,0.0,12159.27,0.0,0.0,488.96,0.0,12159.27,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,100,10343.09,1.0,8497.985,10343.09,0.99,440.67,406.82,329.39,1845.105,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,200,9541.69,0.97,8917.735,9540.32,1.96,865.93,367.35,340.02,654.035,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,300,9397.71,0.96,8819.48,9394.2,2.27,985.93,367.02,332.86,607.66,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,400,9011.25,0.93,8602.47,9000.43,2.98,1294.96,357.8,329.56,428.03,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,500,8751.04,0.88,8420.25,8728.41,3.61,1569.16,347.66,326.03,377.14,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,600,8530.47,0.9,8227.645,8510.18,4.19,1817.23,336.97,318.08,352.775,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,700,8323.53,0.86,8029.49,8291.57,4.89,2126.23,330.71,307.44,334.92,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,800,8206.48,0.81,7922.195,8173.93,5.41,2357.19,332.36,306.67,327.085,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,900,8025.25,0.81,7805.095,7994.13,6.07,2640.49,316.83,305.87,262.705,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1000,7897.0,0.79,7727.115,7864.37,6.59,2868.65,306.39,309.97,229.225,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1100,7782.49,0.8,7638.205,7742.5,7.16,3126.76,301.86,306.38,217.005,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1200,7635.15,0.83,7493.01,7595.94,7.93,3453.79,303.02,298.95,207.09,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1300,7559.17,0.79,7443.16,7525.49,8.43,3682.75,300.95,290.42,184.78,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1400,7479.09,0.78,7386.785,7450.97,9.0,3936.92,295.11,291.78,151.195,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1500,7401.5,0.75,7321.33,7371.61,9.57,4192.53,287.21,291.17,137.68,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1600,7328.31,0.78,7257.97,7287.39,10.22,4471.87,290.72,283.13,143.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1700,7273.62,0.78,7188.74,7232.6,10.83,4745.49,288.93,277.12,133.35,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1800,7205.35,0.82,7150.625,7182.52,11.43,5000.99,283.2,279.25,101.475,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,1900,7148.48,0.87,7118.755,7133.36,12.02,5258.59,278.8,281.64,76.345,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2000,7116.58,0.81,7089.08,7102.16,12.6,5509.3,277.55,277.66,79.28,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2100,7069.73,0.78,7046.575,7055.17,13.3,5823.52,276.48,276.51,69.635,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2200,7048.67,0.85,7022.53,7033.5,13.76,6025.43,275.73,273.4,67.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2300,7003.46,0.91,6988.44,6991.57,14.4,6310.32,275.96,273.44,58.98,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2400,6965.07,0.86,6950.485,6951.1,15.13,6624.03,273.98,273.34,54.645,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2500,6947.88,0.82,6927.195,6932.97,15.53,6797.73,272.49,272.65,54.325,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2600,6925.76,0.82,6909.99,6910.94,16.27,7129.56,270.95,271.99,50.04,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2700,6911.96,0.87,6898.05,6897.76,16.79,7348.79,270.62,271.71,42.52,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2800,6903.9,0.88,6890.975,6886.79,17.41,7619.39,272.19,272.33,40.615,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,2900,6891.17,0.86,6877.415,6874.37,18.21,7964.59,269.99,271.61,36.665,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3000,6875.85,0.89,6867.27,6866.09,18.62,8140.94,271.24,270.23,29.24,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3100,6855.88,0.97,6855.905,6851.07,19.39,8483.34,270.76,270.27,21.415,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3200,6849.44,0.97,6845.28,6844.05,19.83,8664.79,270.1,270.17,22.59,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3300,6836.79,0.95,6835.15,6831.61,20.57,8992.14,270.47,270.91,20.34,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3400,6831.86,0.92,6832.375,6825.88,21.2,9270.0,269.09,270.79,15.585,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3500,6830.11,0.92,6828.705,6823.2,21.66,9473.55,268.97,271.19,13.735,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3600,6824.96,0.95,6823.88,6819.07,22.39,9801.63,269.12,269.66,10.96,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3700,6826.26,0.93,6819.63,6817.66,22.9,10011.74,269.41,269.39,14.05,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3800,6824.19,0.96,6816.03,6816.69,23.59,10310.66,269.75,269.17,12.53,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,3900,6819.81,0.95,6817.385,6814.28,24.14,10557.21,268.63,268.76,8.815,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4000,6814.79,0.98,6817.8,6812.02,24.76,10832.17,268.32,268.73,7.44,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4100,6812.51,1.0,6815.66,6811.02,25.42,11106.74,268.88,268.63,8.24,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4200,6813.64,0.96,6812.195,6809.87,25.94,11349.37,269.48,268.32,5.975,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4300,6813.69,0.96,6812.25,6809.87,26.52,11597.7,269.47,268.78,5.48,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4400,6813.57,0.97,6816.365,6809.87,27.2,11882.92,269.43,269.47,4.935,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4500,6812.23,0.99,6813.475,6809.44,27.83,12162.67,269.15,269.77,2.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4600,6811.48,1.0,6811.0,6808.95,28.4,12422.28,269.13,269.15,3.47,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4700,6810.8,1.0,6809.71,6808.77,28.99,12675.0,269.13,269.15,3.6,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4800,6810.47,0.99,6810.165,6808.62,29.66,12965.14,269.39,269.13,2.285,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,4900,6810.4,0.99,6809.49,6808.55,30.13,13186.61,269.41,269.13,1.34,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5000,6809.86,1.0,6809.195,6808.01,30.84,13487.44,269.25,269.39,2.135,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5100,6808.93,1.0,6810.105,6807.08,31.41,13732.49,269.23,269.41,2.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5200,6808.83,1.0,6809.48,6807.08,32.03,14011.19,268.97,269.25,2.49,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5300,6808.83,1.0,6810.425,6807.08,32.79,14345.1,268.99,268.97,2.615,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5400,6808.25,1.0,6809.49,6806.5,33.19,14522.49,268.56,268.56,2.53,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5500,6808.24,1.0,6807.785,6806.5,33.91,14836.45,268.82,268.56,1.425,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5600,6808.41,0.99,6808.605,6806.09,34.51,15096.07,268.84,268.82,1.955,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5700,6808.41,0.99,6808.01,6806.09,35.06,15342.28,268.82,268.84,1.26,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5800,6808.84,0.99,6807.895,6806.09,35.8,15663.52,268.82,268.84,1.685,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,5900,6808.84,0.99,6807.765,6806.09,36.22,15848.86,268.84,268.82,2.005,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6000,6807.83,1.0,6807.115,6806.09,36.93,16161.98,268.84,268.82,1.135,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6100,6807.83,1.0,6808.145,6806.09,37.45,16391.03,268.84,268.84,1.805,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6200,6807.83,1.0,6808.215,6806.09,38.07,16657.46,268.82,268.84,1.355,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6300,6807.83,1.0,6806.98,6806.09,38.8,16978.08,268.82,268.84,1.21,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6400,6807.83,1.0,6807.28,6806.09,39.27,17179.92,268.84,268.82,1.26,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6500,6807.83,1.0,6807.97,6806.09,39.98,17495.2,268.82,268.84,0.71,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6600,6807.83,1.0,6807.935,6806.09,40.48,17707.33,268.82,268.84,0.445,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6700,6807.83,1.0,6807.425,6806.09,41.09,17979.52,268.82,268.82,1.165,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6800,6807.83,1.0,6807.0,6806.09,41.65,18234.73,268.82,268.82,1.94,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,6900,6807.83,1.0,6807.39,6806.09,42.4,18554.94,268.84,268.82,0.76,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7000,6807.83,1.0,6808.585,6806.09,42.89,18763.05,268.82,268.84,1.715,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7100,6807.84,0.99,6809.35,6806.09,43.47,19037.9,268.82,268.84,1.56,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7200,6808.29,0.98,6807.95,6806.09,44.15,19330.58,268.84,268.82,1.27,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7300,6807.83,1.0,6808.825,6806.09,44.71,19570.34,268.82,268.84,1.295,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7400,6807.83,1.0,6809.27,6806.09,45.34,19848.71,268.82,268.84,1.74,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7500,6807.83,1.0,6808.265,6806.09,45.96,20122.44,268.84,268.82,0.685,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7600,6807.83,1.0,6808.125,6806.09,46.54,20377.37,268.84,268.82,0.455,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7700,6807.83,1.0,6807.63,6806.09,47.17,20659.25,268.82,268.84,0.63,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7800,6807.83,1.0,6807.385,6806.09,47.71,20886.77,268.84,268.82,0.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,7900,6807.83,1.0,6808.005,6806.09,48.29,21132.78,268.84,268.82,0.995,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8000,6807.83,1.0,6808.005,6806.09,48.99,21446.01,268.84,268.84,0.755,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8100,6807.83,1.0,6808.44,6806.09,49.52,21688.67,268.84,268.84,0.76,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8200,6807.83,1.0,6808.24,6806.09,50.15,21958.87,268.84,268.84,0.5,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8300,6807.83,1.0,6807.225,6806.09,50.71,22205.6,268.84,268.84,0.645,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8400,6808.21,0.99,6807.89,6806.09,51.4,22509.1,268.84,268.84,0.9,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8500,6808.21,0.99,6808.025,6806.09,51.95,22744.64,268.84,268.84,1.025,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8600,6807.83,1.0,6808.225,6806.09,52.54,23013.04,268.82,268.84,0.395,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8700,6807.83,1.0,6808.085,6806.09,53.22,23312.65,268.82,268.84,0.785,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8800,6807.83,1.0,6806.89,6806.09,53.74,23543.57,268.84,268.82,0.94,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,8900,6807.68,1.0,6807.98,6805.94,54.43,23839.19,268.82,268.84,0.3,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9000,6807.68,1.0,6807.885,6805.94,54.98,24078.43,268.82,268.84,0.585,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9100,6807.83,0.99,6806.83,6805.94,55.53,24332.78,268.82,268.82,1.19,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9200,6807.83,0.99,6807.42,6805.94,56.2,24624.31,268.82,268.82,0.82,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9300,6807.83,1.0,6808.225,6805.94,56.77,24874.47,268.84,268.82,0.395,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9400,6807.83,1.0,6808.145,6805.94,57.39,25154.7,268.84,268.84,1.235,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9500,6807.83,1.0,6807.835,6805.94,57.93,25388.12,268.84,268.84,0.925,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9600,6807.84,0.99,6807.805,6805.94,58.63,25686.68,268.82,268.84,0.535,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9700,6807.84,0.99,6808.135,6805.94,59.23,25950.09,268.84,268.82,1.165,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9800,6807.03,1.0,6808.625,6805.14,59.8,26201.98,268.84,268.82,2.445,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.1,0.0,DSA_ASY,0.7,9900,6807.83,0.99,6807.275,6805.14,60.41,26479.94,268.82,268.84,0.555,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,0,12159.27,1.0,0.0,12159.27,0.0,0.0,488.96,0.0,12159.27,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,100,10689.58,1.0,5494.945,10689.58,1.03,306.23,430.77,207.25,5194.635,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,200,10017.14,0.94,7406.96,10009.1,1.96,580.15,392.46,291.02,2610.18,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,300,9559.47,0.92,8016.75,9539.06,2.85,843.98,375.46,316.42,1542.72,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,400,9345.74,0.92,8149.36,9323.0,3.34,987.75,366.63,327.1,1196.38,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,500,9156.82,0.85,8186.275,9127.64,3.92,1160.61,359.87,322.7,970.545,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,600,8915.46,0.77,8142.63,8867.48,4.57,1351.29,355.08,315.98,777.73,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,700,8716.82,0.81,8074.005,8671.35,5.14,1522.91,339.26,316.31,646.155,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,800,8562.85,0.78,8019.2,8517.1,5.73,1692.17,334.8,318.57,546.46,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,900,8375.92,0.8,7952.4,8332.43,6.39,1883.76,332.43,314.31,445.38,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1000,8237.66,0.84,7841.935,8199.52,6.97,2057.77,327.77,311.77,409.025,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1100,8093.34,0.83,7764.52,8064.25,7.54,2232.13,328.9,312.18,357.35,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1200,7980.76,0.82,7664.635,7930.22,8.14,2408.04,322.21,306.24,338.495,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1300,7858.9,0.8,7582.325,7812.07,8.76,2593.37,311.28,298.14,303.965,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1400,7747.73,0.81,7523.02,7712.22,9.32,2760.87,308.43,298.15,267.73,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1500,7646.45,0.75,7472.105,7617.55,9.93,2939.7,302.9,291.04,229.285,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1600,7573.17,0.79,7417.945,7538.01,10.55,3120.76,296.15,291.23,221.305,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1700,7513.78,0.77,7362.715,7472.04,11.08,3279.77,293.27,288.94,202.925,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1800,7444.24,0.78,7326.755,7408.27,11.66,3448.51,290.53,291.47,183.435,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,1900,7397.07,0.73,7265.17,7358.14,12.36,3655.95,291.32,286.37,182.1,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2000,7334.51,0.77,7231.795,7305.16,12.82,3796.0,292.95,283.1,166.765,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2100,7278.85,0.8,7203.14,7251.34,13.44,3977.98,291.14,281.82,145.74,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2200,7242.04,0.78,7153.54,7207.75,14.19,4200.22,291.05,280.03,137.7,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2300,7197.92,0.84,7131.51,7172.17,14.59,4314.39,290.01,279.76,122.89,1.0,1.0
Random Uniform 0.2,Perfect Communication,w Timestamp,0.4,0.0,DSA_ASY,0.7,2400,7134.22,0.88,7095.04,7121.42,15.28,4518.06,285.37,282.9,101.87,1.0,1.0
