DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,lambda,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19200,6630.82,0.92,6610.695,6603.35,115.84,56436.41,270.32,270.68,24.775,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19300,6629.31,0.95,6608.485,6603.19,116.45,56729.89,271.38,269.72,24.625,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19400,6626.83,0.94,6607.75,6602.7,117.06,57030.26,271.26,268.47,21.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19500,6630.18,0.94,6608.09,6602.7,117.64,57311.48,271.3,268.4,24.31,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19600,6625.39,0.9,6605.215,6601.6,118.28,57621.14,272.27,268.23,24.985,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19700,6623.26,0.93,6606.53,6601.01,118.87,57910.25,270.67,269.5,21.71,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19800,6624.2,0.89,6604.985,6601.01,119.48,58205.36,270.5,270.64,23.535,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,19900,6628.38,0.88,6604.905,6601.01,120.09,58507.04,270.64,270.84,24.155,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20000,6629.02,0.93,6606.1,6600.61,120.67,58787.61,270.02,270.24,24.07,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20100,6630.75,0.94,6606.81,6600.61,121.28,59083.83,269.29,270.32,24.36,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20200,6621.03,0.96,6606.28,6599.78,121.89,59380.04,270.22,269.79,15.39,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20300,6620.25,0.94,6608.75,6599.78,122.54,59697.55,271.06,270.32,14.32,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20400,6623.89,0.91,6609.49,6599.78,123.12,59980.68,272.33,268.69,17.92,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20500,6623.68,0.94,6607.395,6599.42,123.7,60262.51,271.92,268.83,17.955,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20600,6623.3,0.96,6605.795,6599.42,124.32,60562.01,270.14,269.76,19.565,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20700,6616.46,0.96,6607.45,6599.42,124.87,60830.92,269.88,270.05,12.17,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20800,6615.03,0.93,6605.96,6598.56,125.55,61160.9,270.35,270.07,10.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,20900,6614.99,0.93,6604.85,6597.38,126.16,61455.25,270.9,269.88,11.45,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21000,6614.9,0.93,6606.35,6597.38,126.73,61732.6,270.25,270.02,10.1,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21100,6614.71,0.95,6607.165,6597.38,127.39,62057.22,270.37,270.44,9.825,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21200,6621.49,0.92,6604.125,6597.38,127.97,62336.32,269.13,270.0,17.445,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21300,6618.26,0.93,6605.27,6596.68,128.58,62632.89,269.19,270.66,18.54,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21400,6618.0,0.94,6604.195,6596.5,129.14,62905.85,269.66,271.2,18.825,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21500,6622.23,0.93,6603.815,6596.5,129.76,63207.04,270.17,270.21,20.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21600,6621.17,0.93,6605.705,6596.5,130.4,63521.76,269.41,269.16,17.165,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21700,6616.55,0.94,6603.825,6596.22,130.99,63805.72,269.84,268.51,14.365,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21800,6614.83,0.95,6603.285,6595.79,131.59,64098.45,270.29,268.53,15.135,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,21900,6608.92,0.96,6602.12,6595.31,132.23,64414.13,270.68,268.5,12.19,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22000,6610.34,0.94,6603.975,6595.28,132.82,64699.69,270.19,268.43,10.245,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22100,6613.75,0.94,6601.355,6595.28,133.44,65004.71,269.41,268.67,15.045,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22200,6612.64,0.95,6601.73,6595.28,134.02,65287.36,268.76,270.27,12.29,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22300,6609.98,0.96,6600.87,6594.48,134.66,65603.02,269.5,270.23,11.66,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22400,6608.22,0.98,6602.38,6594.28,135.25,65888.49,270.03,268.95,9.26,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22500,6607.08,0.97,6602.12,6593.9,135.86,66176.77,268.91,268.76,7.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22600,6611.07,0.92,6601.775,6593.9,136.5,66483.63,269.06,268.17,12.375,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22700,6612.34,0.91,6599.27,6593.31,137.06,66761.8,269.64,268.15,13.91,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22800,6605.23,0.97,6599.58,6592.12,137.65,67054.97,269.51,268.79,10.07,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,22900,6599.91,1.0,6602.155,6592.12,138.28,67354.13,269.06,268.28,4.485,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23000,6601.72,0.95,6602.255,6591.96,138.9,67651.14,269.62,268.91,3.135,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23100,6603.8,0.93,6600.035,6591.96,139.48,67942.24,269.06,269.41,5.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23200,6605.49,0.94,6598.545,6591.66,140.08,68237.18,269.61,269.83,9.005,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23300,6606.0,0.95,6599.24,6591.66,140.7,68532.84,269.84,269.25,7.38,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23400,6605.15,0.95,6600.765,6591.66,141.27,68809.98,269.88,269.06,5.495,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23500,6604.23,0.98,6600.735,6591.66,141.9,69126.86,269.92,268.78,4.895,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23600,6603.91,0.98,6599.925,6591.66,142.52,69428.52,269.27,268.27,4.915,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23700,6605.58,0.97,6599.01,6591.24,143.03,69679.86,268.4,268.84,8.9,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23800,6602.24,0.99,6599.3,6591.24,143.79,70049.88,270.09,269.7,5.95,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,23900,6602.24,0.99,6598.94,6591.24,144.26,70281.14,270.09,269.7,5.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24000,6604.34,0.97,6597.02,6591.19,144.93,70605.58,268.71,268.95,9.3,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24100,6601.7,0.99,6598.36,6591.19,145.55,70909.96,269.03,268.7,6.99,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24200,6602.71,0.98,6598.045,6591.19,146.12,71187.53,269.86,268.62,6.335,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24300,6601.73,0.98,6598.18,6590.96,146.78,71510.95,270.28,269.13,4.48,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24400,6603.92,0.97,6596.995,6590.96,147.33,71777.32,269.96,269.13,6.925,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24500,6603.99,0.97,6596.525,6590.96,148.0,72103.2,269.22,268.76,7.465,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24600,6602.26,0.99,6596.13,6590.96,148.53,72365.53,269.89,268.84,7.09,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24700,6603.1,0.98,6597.52,6590.96,149.19,72687.41,270.41,269.22,6.24,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24800,6601.79,0.99,6598.64,6590.96,149.8,72980.0,269.03,269.22,5.36,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,24900,6599.77,1.0,6597.06,6590.96,150.34,73242.5,269.03,269.22,4.57,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25000,6599.73,0.98,6596.37,6590.96,151.0,73565.99,269.87,270.19,4.7,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25100,6600.87,0.97,6596.83,6590.96,151.57,73840.72,269.22,270.19,5.31,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25200,6602.8,0.98,6597.645,6590.96,152.21,74152.13,269.24,269.71,5.395,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25300,6601.87,0.98,6596.22,6590.96,152.79,74436.13,269.24,269.06,5.65,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25400,6599.2,0.99,6595.92,6590.96,153.37,74720.12,269.24,269.35,4.43,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25500,6600.97,0.97,6599.21,6590.96,154.06,75052.35,269.22,269.22,4.37,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25600,6600.94,0.97,6599.79,6590.96,154.6,75315.4,269.54,269.22,3.05,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25700,6600.81,0.97,6598.61,6590.96,155.24,75624.93,270.19,269.22,3.29,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25800,6600.96,0.97,6596.83,6590.96,155.83,75911.51,269.54,269.22,4.88,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,25900,6599.84,1.0,6597.115,6590.96,156.42,76197.93,269.54,269.54,3.595,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26000,6600.01,0.99,6598.0,6590.96,157.08,76521.94,270.19,269.54,3.8,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26100,6599.93,0.98,6598.7,6590.96,157.63,76789.3,269.89,269.35,2.61,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26200,6598.96,0.99,6596.885,6590.96,158.32,77126.98,269.24,269.35,2.555,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26300,6598.62,1.0,6596.49,6590.96,158.85,77385.99,269.24,269.35,2.28,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26400,6601.11,0.98,6595.79,6590.96,159.49,77697.52,269.24,269.03,5.54,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26500,6599.54,0.99,6597.845,6590.96,160.04,77962.82,270.19,269.22,2.115,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26600,6599.54,0.99,6598.1,6590.96,160.66,78266.2,270.19,269.22,2.08,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26700,6599.57,0.99,6598.375,6590.96,161.32,78587.87,269.68,269.22,3.545,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26800,6598.06,0.99,6597.935,6590.96,161.86,78850.0,268.71,269.22,2.735,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,26900,6597.77,0.99,6597.78,6590.96,162.57,79194.09,269.22,269.22,1.34,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27000,6600.19,0.97,6597.345,6590.96,163.06,79434.32,269.89,270.0,3.105,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27100,6601.56,0.97,6598.71,6590.96,163.71,79744.79,269.89,269.7,3.11,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27200,6601.82,0.98,6597.385,6590.96,164.32,80046.61,269.89,269.56,4.845,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27300,6601.5,0.99,6598.41,6590.96,164.87,80311.18,270.1,269.24,3.5,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27400,6600.89,0.98,6598.145,6590.96,165.55,80647.89,269.03,269.22,4.765,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27500,6600.1,0.99,6597.59,6590.96,166.05,80894.14,269.03,269.22,3.72,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27600,6601.85,0.98,6597.115,6590.96,166.74,81225.8,270.19,269.87,4.835,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27700,6598.84,0.98,6598.495,6590.95,167.3,81495.03,269.03,269.31,1.885,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27800,6598.84,0.99,6598.94,6590.95,167.92,81797.02,269.03,269.31,1.97,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,27900,6599.4,0.97,6597.535,6590.85,168.57,82116.58,269.22,270.19,3.755,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28000,6598.62,0.99,6597.56,6590.85,169.13,82387.63,269.24,270.0,2.87,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28100,6600.15,0.97,6597.045,6590.85,169.73,82680.91,269.24,268.84,3.615,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28200,6601.07,0.97,6597.91,6590.85,170.3,82959.53,269.82,269.03,4.04,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28300,6602.68,0.97,6596.95,6590.85,171.0,83296.92,270.47,268.71,6.0,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28400,6601.02,0.98,6598.385,6590.85,171.51,83552.48,269.96,269.22,4.655,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28500,6601.02,1.0,6597.69,6590.85,172.15,83861.57,269.96,269.54,5.08,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28600,6600.6,0.97,6598.405,6590.85,172.76,84159.58,269.49,270.42,2.605,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28700,6600.6,0.98,6598.92,6590.85,173.31,84427.73,269.49,270.42,2.09,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28800,6598.45,1.0,6598.25,6590.53,173.99,84757.91,269.05,269.91,1.84,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,28900,6598.1,0.98,6596.52,6590.53,174.59,85051.25,269.56,269.91,2.47,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29000,6598.1,0.98,6596.465,6590.53,175.14,85315.76,269.56,269.91,2.525,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29100,6598.26,0.99,6597.315,6590.53,175.83,85650.31,269.56,268.84,2.015,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29200,6597.2,0.99,6596.885,6590.53,176.32,85887.07,269.54,269.03,1.645,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29300,6597.33,0.98,6596.935,6590.53,177.02,86227.87,269.03,269.54,1.175,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29400,6598.86,0.98,6596.145,6590.53,177.65,86541.9,270.19,269.54,3.085,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29500,6599.34,0.98,6596.375,6590.53,178.2,86804.26,270.19,269.54,2.965,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29600,6600.19,0.98,6596.615,6590.53,178.8,87098.57,269.54,269.03,3.575,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29700,6597.55,0.99,6597.48,6590.53,179.42,87401.19,269.54,269.03,2.85,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29800,6597.55,1.0,6598.315,6590.53,180.07,87714.81,270.19,270.19,2.335,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,29900,6597.61,0.99,6597.59,6590.53,180.6,87973.53,270.19,270.19,1.97,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30000,6597.53,0.99,6597.685,6590.53,181.27,88299.21,269.03,269.54,3.055,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30100,6596.49,0.99,6597.465,6590.53,181.84,88581.96,269.7,270.0,1.205,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30200,6595.79,1.0,6597.04,6590.53,182.42,88863.52,269.7,270.0,1.25,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30300,6595.35,1.0,6596.435,6590.53,183.09,89183.76,269.05,268.84,1.695,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30400,6596.23,0.98,6596.08,6590.53,183.64,89452.04,269.03,269.03,0.79,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30500,6596.23,0.99,6596.155,6590.53,184.28,89762.29,269.68,269.68,0.715,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30600,6595.76,1.0,6595.13,6590.53,184.96,90098.15,269.03,269.03,0.81,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30700,6595.74,1.0,6594.83,6590.53,185.47,90346.37,269.03,269.03,0.91,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30800,6595.74,1.0,6595.605,6590.53,186.09,90652.09,269.68,269.03,0.505,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,30900,6595.76,0.99,6595.66,6590.53,186.66,90929.01,269.7,268.84,0.73,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31000,6595.74,1.0,6595.325,6590.53,187.29,91232.02,269.68,269.03,0.415,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31100,6595.74,1.0,6595.46,6590.53,187.9,91524.68,269.03,269.68,0.28,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31200,6595.74,1.0,6595.07,6590.53,188.54,91839.44,269.03,269.68,0.67,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31300,6595.74,1.0,6595.13,6590.53,189.01,92071.5,269.03,269.68,0.63,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31400,6595.74,1.0,6595.75,6590.53,189.72,92416.95,269.03,269.68,0.01,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31500,6595.43,1.0,6595.74,6590.53,190.32,92700.85,269.68,269.03,0.31,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31600,6595.43,1.0,6595.865,6590.53,190.96,93013.52,269.68,269.03,0.435,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31700,6595.74,0.99,6595.63,6590.53,191.52,93283.95,269.68,269.03,0.36,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31800,6595.74,0.99,6595.985,6590.53,192.16,93596.5,269.03,269.68,0.815,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,31900,6595.74,1.0,6595.87,6590.53,192.74,93883.88,269.03,269.68,0.93,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32000,6595.74,1.0,6595.625,6590.53,193.3,94160.47,269.68,269.68,0.115,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32100,6595.74,1.0,6595.925,6590.53,193.91,94454.54,269.68,269.68,0.185,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32200,6595.74,1.0,6595.525,6590.53,194.57,94775.58,269.03,269.03,1.345,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32300,6595.74,1.0,6595.675,6590.53,195.11,95044.19,269.03,269.03,0.745,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32400,6595.74,1.0,6595.815,6590.53,195.75,95358.89,269.03,269.03,0.115,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32500,6595.74,1.0,6595.465,6590.53,196.34,95639.44,269.68,269.03,0.405,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32600,6595.74,1.0,6594.805,6590.53,196.93,95924.97,269.68,269.03,0.935,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32700,6595.74,1.0,6595.145,6590.53,197.59,96246.24,269.03,269.03,0.595,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32800,6595.33,1.0,6595.22,6590.53,198.17,96526.76,269.68,269.68,0.93,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,32900,6595.33,1.0,6595.435,6590.53,198.82,96845.07,269.68,269.68,1.145,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,33000,6595.74,0.99,6596.075,6590.53,199.37,97118.64,269.03,269.68,0.505,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,33100,6595.74,0.99,6596.075,6590.53,199.97,97409.38,269.03,269.68,0.505,1.0,1.0
Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,250.0,DSA_ASY,0.7,33200,6595.74,1.0,6595.695,6590.53,200.63,97734.1,269.03,269.03,0.045,1.0,1.0
