run#,DCOP,Perfect Communication,Timestamp Use,Message Lost Prob,lambda,Algorithm,Stochastic,Iteration,Global View Cost,Monotonicy,Agent View Cost,Global Anytime Cost,Value Assignmnet Counter,Algorithm Msgs Counter,Global View Cost Agent Zero,Agent View Cost Agent Zero,Abs Delta Global and POV,Percent Agents With Colors,Number of Colors
79,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99822,7443.0,1.0,7443.0,7419.0,543.0,289049.0,265.0,265.0,0.0,1.0,1.0
80,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99866,7124.0,0.0,6482.5,6486.0,613.0,288083.0,402.0,417.0,641.5,1.0,1.0
81,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99951,7932.0,1.0,7932.0,7932.0,571.0,321301.0,218.0,218.0,0.0,1.0,1.0
82,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99986,6392.0,1.0,6524.0,6392.0,613.0,297373.0,362.0,362.0,132.0,1.0,1.0
83,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99961,7489.0,1.0,7489.0,7489.0,519.0,286615.0,472.0,472.0,0.0,1.0,1.0
84,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99913,6123.0,1.0,6123.0,6123.0,543.0,251962.0,349.0,349.0,0.0,1.0,1.0
85,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99903,6448.0,1.0,6448.0,6420.0,580.0,280394.0,178.0,178.0,0.0,1.0,1.0
86,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99885,6127.0,0.0,6053.5,6000.0,615.0,275579.0,103.0,103.0,73.5,1.0,1.0
87,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99933,5565.0,1.0,5565.0,5563.0,581.0,254718.0,322.0,322.0,0.0,1.0,1.0
88,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99855,6237.0,1.0,6237.0,6176.0,563.0,280077.0,204.0,204.0,0.0,1.0,1.0
89,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99882,6296.0,0.0,5992.0,6046.0,634.0,295482.0,333.0,333.0,304.0,1.0,1.0
90,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99817,5804.0,1.0,5804.0,5804.0,514.0,234379.0,317.0,317.0,0.0,1.0,1.0
91,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99851,6485.0,0.0,6310.0,6289.0,651.0,323107.0,332.0,332.0,175.0,1.0,1.0
92,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99842,6406.0,1.0,6207.5,6158.0,608.0,295871.0,207.0,207.0,198.5,1.0,1.0
93,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99961,7208.0,1.0,7208.0,7199.0,607.0,320163.0,119.0,119.0,0.0,1.0,1.0
94,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99932,6704.0,1.0,6693.0,6672.0,515.0,266069.0,254.0,254.0,11.0,1.0,1.0
95,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99970,6368.0,0.0,6267.0,6208.0,557.0,259537.0,341.0,341.0,101.0,1.0,1.0
96,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99998,6750.0,1.0,6734.0,6664.0,604.0,302287.0,294.0,294.0,16.0,1.0,1.0
97,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99915,6155.0,1.0,6155.0,6155.0,576.0,267266.0,127.0,127.0,0.0,1.0,1.0
98,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99974,7807.0,1.0,7807.0,7771.0,491.0,268486.0,326.0,326.0,0.0,1.0,1.0
99,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,2500.0,DSA_ASY,0.7,99890,5933.0,1.0,5933.0,5883.0,543.0,249986.0,128.0,128.0,0.0,1.0,1.0
0,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99878,6843.0,1.0,6843.0,6843.0,655.0,308246.0,376.0,376.0,0.0,1.0,1.0
1,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99954,6883.0,1.0,6883.0,6883.0,588.0,290464.0,181.0,181.0,0.0,1.0,1.0
2,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99917,6510.0,1.0,6510.0,6510.0,602.0,288944.0,189.0,189.0,0.0,1.0,1.0
3,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99985,6161.0,1.0,6161.0,6161.0,614.0,277482.0,294.0,294.0,0.0,1.0,1.0
4,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99977,5949.0,1.0,5949.0,5949.0,711.0,309996.0,312.0,312.0,0.0,1.0,1.0
5,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99934,6986.0,1.0,6986.0,6986.0,662.0,341562.0,219.0,219.0,0.0,1.0,1.0
6,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99901,6985.0,1.0,6985.0,6985.0,556.0,261320.0,139.0,139.0,0.0,1.0,1.0
7,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99843,7436.0,1.0,7436.0,7436.0,605.0,300080.0,308.0,308.0,0.0,1.0,1.0
8,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99952,8042.0,1.0,8042.0,8042.0,554.0,296880.0,279.0,279.0,0.0,1.0,1.0
9,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99849,6603.0,1.0,6603.0,6603.0,619.0,303150.0,283.0,283.0,0.0,1.0,1.0
10,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99864,7134.0,1.0,7134.0,7131.0,663.0,326196.0,301.0,301.0,0.0,1.0,1.0
11,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99912,6785.0,1.0,6785.0,6745.0,586.0,276592.0,235.0,235.0,0.0,1.0,1.0
12,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99935,6500.0,1.0,6500.0,6500.0,622.0,292283.0,290.0,290.0,0.0,1.0,1.0
13,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99830,6718.0,1.0,6718.0,6718.0,583.0,279778.0,431.0,431.0,0.0,1.0,1.0
14,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99857,7063.0,1.0,7063.0,7063.0,652.0,327304.0,212.0,212.0,0.0,1.0,1.0
15,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99981,6885.0,1.0,6885.0,6885.0,621.0,300501.0,324.0,324.0,0.0,1.0,1.0
16,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99860,5816.0,1.0,5816.0,5816.0,660.0,292983.0,37.0,37.0,0.0,1.0,1.0
17,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99857,6461.0,1.0,6461.0,6461.0,651.0,320233.0,151.0,151.0,0.0,1.0,1.0
18,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99927,7656.0,1.0,7656.0,7656.0,648.0,334342.0,309.0,309.0,0.0,1.0,1.0
19,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99928,7003.0,1.0,7003.0,7003.0,660.0,318120.0,271.0,271.0,0.0,1.0,1.0
20,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99984,6230.0,1.0,6230.0,6230.0,708.0,325680.0,411.0,411.0,0.0,1.0,1.0
21,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99844,6418.0,1.0,6418.0,6418.0,686.0,314071.0,340.0,340.0,0.0,1.0,1.0
22,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99925,7393.0,1.0,7393.0,7393.0,620.0,318680.0,230.0,230.0,0.0,1.0,1.0
23,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99943,6704.0,1.0,6704.0,6704.0,586.0,293000.0,363.0,363.0,0.0,1.0,1.0
24,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99940,6738.0,1.0,6738.0,6738.0,552.0,269573.0,308.0,308.0,0.0,1.0,1.0
25,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99916,7141.0,1.0,7141.0,7141.0,586.0,300032.0,247.0,247.0,0.0,1.0,1.0
26,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99913,6649.0,1.0,6649.0,6649.0,659.0,317300.0,172.0,172.0,0.0,1.0,1.0
27,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99990,7174.0,1.0,7174.0,7174.0,623.0,316484.0,470.0,470.0,0.0,1.0,1.0
28,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99863,6741.0,1.0,6741.0,6741.0,622.0,302292.0,225.0,225.0,0.0,1.0,1.0
29,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99978,7522.0,1.0,7522.0,7522.0,587.0,294674.0,163.0,163.0,0.0,1.0,1.0
30,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99870,6596.0,1.0,6611.5,6570.0,526.0,252480.0,302.0,316.0,15.5,1.0,1.0
31,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99876,7227.0,1.0,7227.0,7227.0,623.0,323958.0,410.0,410.0,0.0,1.0,1.0
32,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99917,6999.0,1.0,6999.0,6999.0,551.0,265494.0,444.0,444.0,0.0,1.0,1.0
33,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99943,6499.0,1.0,6499.0,6499.0,617.0,294313.0,400.0,400.0,0.0,1.0,1.0
34,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99996,6824.0,1.0,6824.0,6824.0,588.0,289296.0,288.0,288.0,0.0,1.0,1.0
35,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99931,5676.0,1.0,5676.0,5676.0,705.0,304862.0,220.0,220.0,0.0,1.0,1.0
36,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99977,7959.0,1.0,7959.0,7829.0,608.0,324672.0,133.0,133.0,0.0,1.0,1.0
37,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99968,6846.0,1.0,6846.0,6846.0,621.0,304290.0,235.0,235.0,0.0,1.0,1.0
38,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99993,6792.0,1.0,6792.0,6792.0,666.0,319680.0,537.0,537.0,0.0,1.0,1.0
39,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99998,7683.0,1.0,7683.0,7683.0,611.0,309078.0,344.0,344.0,0.0,1.0,1.0
40,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99896,6686.0,1.0,6686.0,6686.0,543.0,252962.0,180.0,180.0,0.0,1.0,1.0
41,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99940,6865.0,1.0,6865.0,6865.0,580.0,285250.0,279.0,279.0,0.0,1.0,1.0
42,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99982,6530.0,1.0,6530.0,6511.0,527.0,241366.0,353.0,353.0,0.0,1.0,1.0
43,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99991,6015.0,1.0,6015.0,6015.0,552.0,250485.0,97.0,97.0,0.0,1.0,1.0
44,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99957,5806.0,1.0,5806.0,5806.0,586.0,261356.0,262.0,262.0,0.0,1.0,1.0
45,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99949,5700.0,1.0,5700.0,5700.0,586.0,266034.0,187.0,187.0,0.0,1.0,1.0
46,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99932,6794.0,1.0,6794.0,6794.0,655.0,322137.0,259.0,259.0,0.0,1.0,1.0
47,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99778,6308.0,1.0,6308.0,6308.0,620.0,285200.0,346.0,346.0,0.0,1.0,1.0
48,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99950,7437.0,1.0,7437.0,7437.0,657.0,333756.0,325.0,325.0,0.0,1.0,1.0
49,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99891,7543.0,1.0,7543.0,7543.0,579.0,311196.0,260.0,260.0,0.0,1.0,1.0
50,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99986,7997.0,1.0,7997.0,7997.0,572.0,310012.0,352.0,352.0,0.0,1.0,1.0
51,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99961,6607.0,1.0,6607.0,6607.0,583.0,289107.0,118.0,118.0,0.0,1.0,1.0
52,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99916,5777.0,1.0,5777.0,5777.0,665.0,300580.0,279.0,279.0,0.0,1.0,1.0
53,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99983,7531.0,1.0,7531.0,7531.0,587.0,304031.0,182.0,182.0,0.0,1.0,1.0
54,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99874,6657.0,1.0,6657.0,6657.0,676.0,332508.0,139.0,139.0,0.0,1.0,1.0
55,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99956,7234.0,1.0,7234.0,7234.0,581.0,300958.0,475.0,475.0,0.0,1.0,1.0
56,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99935,6866.0,1.0,6866.0,6866.0,584.0,289599.0,386.0,386.0,0.0,1.0,1.0
57,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99910,6283.0,1.0,6283.0,6283.0,704.0,322327.0,308.0,308.0,0.0,1.0,1.0
58,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99903,6341.0,1.0,6341.0,6341.0,662.0,307078.0,127.0,127.0,0.0,1.0,1.0
59,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99948,6705.0,1.0,6705.0,6705.0,588.0,296207.0,233.0,233.0,0.0,1.0,1.0
60,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99926,6804.0,1.0,6804.0,6804.0,553.0,264848.0,133.0,133.0,0.0,1.0,1.0
61,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99953,6684.0,1.0,6684.0,6659.0,663.0,327397.0,201.0,201.0,0.0,1.0,1.0
62,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99968,6809.0,1.0,6809.0,6809.0,617.0,309709.0,355.0,355.0,0.0,1.0,1.0
63,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99912,7533.0,1.0,7533.0,7533.0,608.0,313719.0,226.0,226.0,0.0,1.0,1.0
64,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99952,7077.0,1.0,7077.0,7077.0,653.0,333030.0,177.0,177.0,0.0,1.0,1.0
65,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99877,7306.0,1.0,7306.0,7306.0,551.0,282112.0,317.0,317.0,0.0,1.0,1.0
66,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99823,7259.0,1.0,7259.0,7259.0,524.0,271375.0,274.0,274.0,0.0,1.0,1.0
67,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99879,6958.0,1.0,6958.0,6958.0,585.0,292384.0,315.0,315.0,0.0,1.0,1.0
68,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99947,6560.0,1.0,6560.0,6560.0,694.0,334508.0,190.0,190.0,0.0,1.0,1.0
69,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99905,6195.0,1.0,6195.0,6195.0,655.0,302610.0,252.0,252.0,0.0,1.0,1.0
70,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99866,6810.0,1.0,6810.0,6810.0,549.0,265714.0,182.0,182.0,0.0,1.0,1.0
71,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99805,6681.0,1.0,6681.0,6681.0,454.0,218828.0,490.0,490.0,0.0,1.0,1.0
72,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99945,6867.0,1.0,6867.0,6867.0,580.0,283007.0,288.0,288.0,0.0,1.0,1.0
73,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99929,5815.0,1.0,5815.0,5815.0,662.0,296576.0,166.0,166.0,0.0,1.0,1.0
74,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99836,6106.0,1.0,6106.0,6106.0,587.0,259445.0,191.0,191.0,0.0,1.0,1.0
75,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99955,6774.0,1.0,6774.0,6774.0,566.0,280825.0,357.0,357.0,0.0,1.0,1.0
76,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99851,6062.0,1.0,6062.0,6062.0,660.0,295626.0,104.0,104.0,0.0,1.0,1.0
77,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99851,7578.0,1.0,7578.0,7578.0,651.0,347630.0,325.0,325.0,0.0,1.0,1.0
78,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99940,6927.0,1.0,6927.0,6927.0,581.0,282278.0,249.0,249.0,0.0,1.0,1.0
79,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99983,7752.0,1.0,7752.0,7752.0,552.0,293664.0,404.0,404.0,0.0,1.0,1.0
80,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99926,6744.0,1.0,6744.0,6744.0,625.0,293625.0,437.0,437.0,0.0,1.0,1.0
81,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99951,8132.0,1.0,8132.0,8103.0,578.0,324836.0,222.0,222.0,0.0,1.0,1.0
82,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99888,7127.0,1.0,7127.0,7127.0,624.0,303220.0,445.0,445.0,0.0,1.0,1.0
83,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99812,7746.0,1.0,7746.0,7666.0,526.0,290352.0,499.0,499.0,0.0,1.0,1.0
84,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99869,6256.0,1.0,6256.0,6256.0,553.0,256592.0,316.0,316.0,0.0,1.0,1.0
85,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99952,7234.0,1.0,7234.0,7234.0,585.0,283140.0,250.0,250.0,0.0,1.0,1.0
86,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99926,5981.0,1.0,5981.0,5981.0,623.0,279092.0,215.0,215.0,0.0,1.0,1.0
87,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99930,5752.0,1.0,5752.0,5752.0,587.0,258280.0,283.0,283.0,0.0,1.0,1.0
88,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99999,6586.0,1.0,6586.0,6586.0,585.0,285480.0,312.0,312.0,0.0,1.0,1.0
89,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99890,6469.0,1.0,6469.0,6469.0,644.0,301357.0,384.0,384.0,0.0,1.0,1.0
90,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99946,6013.0,1.0,6013.0,6013.0,523.0,237442.0,176.0,176.0,0.0,1.0,1.0
91,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99943,6663.0,1.0,6663.0,6663.0,661.0,326376.0,309.0,309.0,0.0,1.0,1.0
92,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99924,6862.0,1.0,6862.0,6862.0,619.0,299582.0,227.0,227.0,0.0,1.0,1.0
93,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99910,7637.0,1.0,7637.0,7591.0,621.0,326646.0,194.0,194.0,0.0,1.0,1.0
94,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99830,7038.0,1.0,7038.0,7038.0,519.0,267804.0,278.0,278.0,0.0,1.0,1.0
95,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99879,6343.0,1.0,6343.0,6343.0,570.0,265620.0,337.0,337.0,0.0,1.0,1.0
96,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99967,6875.0,1.0,6909.5,6875.0,612.0,304644.0,305.0,305.0,34.5,1.0,1.0
97,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99876,6232.0,1.0,6232.0,6232.0,582.0,269996.0,107.0,107.0,0.0,1.0,1.0
98,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99922,8496.0,1.0,8496.0,8496.0,499.0,274317.0,337.0,337.0,0.0,1.0,1.0
99,Random Uniform 0.2,Perfect Communication,w Timestamp,0.0,0.0,DSA_ASY,0.7,99929,6455.0,1.0,6455.0,6455.0,551.0,252648.0,136.0,136.0,0.0,1.0,1.0
0,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99977,6338.0,1.0,6338.0,6309.0,660.0,317302.0,336.0,336.0,0.0,1.0,1.0
1,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99958,6310.0,1.0,6310.0,6305.0,580.0,287050.0,119.0,119.0,0.0,1.0,1.0
2,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99850,6358.0,1.0,6358.0,6351.0,597.0,287092.0,180.0,180.0,0.0,1.0,1.0
3,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99941,5955.0,1.0,5955.0,5955.0,591.0,267373.0,297.0,297.0,0.0,1.0,1.0
4,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99994,5536.0,1.0,5536.0,5478.0,696.0,304938.0,302.0,302.0,0.0,1.0,1.0
5,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99894,6974.0,1.0,6974.0,6974.0,660.0,340741.0,260.0,260.0,0.0,1.0,1.0
6,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99844,6290.0,1.0,6290.0,6290.0,550.0,259389.0,106.0,106.0,0.0,1.0,1.0
7,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99877,6700.0,1.0,6700.0,6700.0,600.0,299257.0,236.0,236.0,0.0,1.0,1.0
8,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99827,7177.0,1.0,7177.0,7177.0,550.0,295377.0,342.0,342.0,0.0,1.0,1.0
9,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99944,6314.0,1.0,6314.0,6298.0,619.0,303909.0,294.0,294.0,0.0,1.0,1.0
10,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99896,6640.0,1.0,6640.0,6624.0,655.0,322697.0,207.0,207.0,0.0,1.0,1.0
11,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99929,6414.0,1.0,6414.0,6414.0,578.0,273543.0,250.0,250.0,0.0,1.0,1.0
12,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99846,6164.0,1.0,6164.0,6160.0,607.0,287207.0,261.0,261.0,0.0,1.0,1.0
13,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99915,6335.0,1.0,6335.0,6335.0,586.0,280072.0,313.0,313.0,0.0,1.0,1.0
14,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99976,6614.0,1.0,6614.0,6614.0,659.0,330975.0,255.0,255.0,0.0,1.0,1.0
15,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99937,6526.0,1.0,6526.0,6502.0,613.0,297028.0,154.0,154.0,0.0,1.0,1.0
16,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99979,5733.0,1.0,5733.0,5696.0,658.0,292117.0,72.0,72.0,0.0,1.0,1.0
17,Random Uniform 0.2,Imperfect Communication,w Timestamp,0.0,500.0,DSA_ASY,0.7,99957,6289.0,1.0,6289.0,6210.0,644.0,317299.0,116.0,116.0,0.0,1.0,1.0
